o_city,d_city,transport_type,Average Price,Average Duration,Distance,Category
5822,628,carpooling,1450.0,140.0,159.71,1
5822,628,train,3801.5,166.05,159.71,1
5843,697,bus,6750.0,1021.67,226.8,2
5843,697,carpooling,1750.0,163.33,226.8,2
5843,697,train,8638.18,341.27,226.8,2
5945,628,carpooling,2685.71,235.0,316.1,2
5945,876,carpooling,778.57,80.71,84.92,1
5945,876,train,2225.0,162.0,84.92,1
5975,562,train,6539.0,1078.6,386.25,2
6013,504,carpooling,900.0,95.0,87.85,1
6013,504,train,2670.0,142.5,87.85,1
6025,483,carpooling,6750.0,610.0,769.01,2
6025,483,train,16550.0,699.0,769.01,2
6031,126,bus,3370.0,883.0,263.53,2
6031,126,carpooling,2425.0,220.0,263.53,2
6031,126,train,3270.0,217.0,263.53,2
6031,565,bus,2770.0,616.0,76.18,1
6031,565,train,3870.0,236.71,76.18,1
6055,585,carpooling,4825.0,395.0,499.57,2
6099,107,carpooling,5720.0,496.0,570.87,2
6099,107,train,7788.0,893.4,570.87,2
6107,23,bus,3700.0,827.5,222.37,2
6107,446,bus,3380.0,455.0,202.58,2
6107,628,bus,4890.0,810.0,229.26,2
6107,628,carpooling,2372.73,215.45,229.26,2
6107,628,train,6597.14,261.86,229.26,2
6107,714,bus,2000.0,525.0,261.82,2
6107,714,carpooling,2546.83,251.9,261.82,2
6107,809,bus,5285.0,1097.5,314.25,2
6107,1061,bus,1870.0,1257.5,48.4,1
6107,1061,carpooling,666.67,56.67,48.4,1
6107,11185,carpooling,2366.67,196.67,207.85,2
6113,126,train,2672.86,255.43,136.34,1
6135,628,train,3113.33,443.67,80.05,1
6135,694,bus,22900.0,11595.0,46.89,1
6135,694,carpooling,587.5,58.12,46.89,1
6153,1041,carpooling,4650.0,450.0,493.81,2
6153,1041,train,10016.67,920.75,493.81,2
6167,446,carpooling,3100.0,270.0,249.29,2
6211,54,carpooling,300.0,50.0,36.98,1
6211,54,train,2000.0,465.0,36.98,1
6216,580,carpooling,6250.0,550.0,733.82,2
6216,580,train,7588.42,670.47,733.82,2
6249,246,train,4037.27,238.0,183.41,1
6249,694,train,3924.55,207.27,87.94,1
6249,845,carpooling,5675.0,565.0,654.33,2
6249,845,train,10583.64,533.36,654.33,2
6249,876,train,11065.0,314.0,454.46,2
6249,1061,carpooling,2150.0,180.0,190.4,1
6249,1061,train,9291.5,211.25,190.4,1
6339,504,carpooling,1528.95,148.42,150.56,1
6339,504,train,3306.82,177.41,150.56,1
6402,628,bus,6100.0,251.5,326.49,2
6402,628,carpooling,3100.0,270.0,326.49,2
6402,628,train,7190.0,276.33,326.49,2
6496,628,bus,1800.0,760.0,310.23,2
6496,628,carpooling,3026.92,261.54,310.23,2
6496,809,bus,2595.0,752.5,106.49,1
6496,809,carpooling,1100.0,120.0,106.49,1
6522,23,bus,22300.0,580.0,358.26,2
6522,23,train,20925.0,835.5,358.26,2
6579,5448,carpooling,1170.0,117.0,130.62,1
6680,504,train,900.0,127.0,19.28,1
6680,628,carpooling,5630.0,494.0,645.51,2
6680,628,train,8782.35,258.29,645.51,2
6780,107,carpooling,2880.95,254.29,281.81,2
6807,845,train,19330.0,860.5,723.36,2
6829,453,train,1472.5,104.25,38.93,1
6841,628,carpooling,1550.0,155.0,179.78,1
6912,628,bus,6080.0,875.0,372.9,2
6912,628,carpooling,3490.0,304.0,372.9,2
6912,628,train,6063.75,284.62,372.9,2
7006,504,train,1940.0,169.0,81.55,1
7132,126,carpooling,533.33,53.33,39.87,1
7134,628,carpooling,3700.0,320.0,425.93,2
7134,628,train,7230.71,215.86,425.93,2
7138,23,train,13772.22,364.78,325.25,2
7168,587,bus,3225.0,578.0,83.28,1
7168,587,carpooling,642.31,78.46,83.28,1
7168,587,train,2135.0,212.25,83.28,1
7168,705,bus,2366.67,1025.0,86.65,1
7168,705,carpooling,1075.0,125.0,86.65,1
7168,705,train,1990.0,375.0,86.65,1
7168,1041,bus,7183.33,2206.67,579.77,2
7205,126,carpooling,2500.0,200.0,249.65,2
7205,126,train,4750.0,549.0,249.65,2
7237,580,carpooling,4650.0,470.0,404.82,2
7237,580,train,11207.14,618.71,404.82,2
7284,453,bus,10890.0,612.5,625.06,2
7284,453,train,10676.0,877.8,625.06,2
7284,732,bus,6330.0,434.0,60.07,1
7284,732,carpooling,582.5,74.0,60.07,1
7284,732,train,6303.33,601.67,60.07,1
7284,5448,carpooling,1700.0,160.0,173.57,1
7306,628,carpooling,1980.0,214.0,235.52,2
7306,628,train,5608.0,225.6,235.52,2
7330,126,bus,2038.0,1369.0,207.69,2
7330,126,carpooling,2350.0,200.0,207.69,2
7330,635,train,10900.0,514.33,372.64,2
7330,1041,bus,4520.0,1520.0,592.49,2
7330,1041,carpooling,6025.0,537.5,592.49,2
7330,1041,train,10641.25,1017.56,592.49,2
7344,705,bus,9710.0,1326.0,520.49,2
7344,705,train,11013.33,1176.67,520.49,2
7382,482,carpooling,4300.0,422.0,480.16,2
7382,628,carpooling,1700.0,210.0,190.8,1
7382,628,train,2875.0,268.0,190.8,1
7395,697,train,4550.0,390.17,182.2,1
7441,504,carpooling,1575.0,150.0,168.02,1
7441,504,train,3821.43,189.57,168.02,1
7448,580,carpooling,4425.0,395.0,364.94,2
7448,580,train,7670.0,519.0,364.94,2
7453,109,bus,2193.33,918.33,129.92,1
7453,109,carpooling,1200.0,136.0,129.92,1
7453,109,train,1670.0,187.0,129.92,1
7453,628,bus,9283.33,1570.33,665.23,2
7453,628,carpooling,5955.0,518.0,665.23,2
7453,628,train,9129.49,536.06,665.23,2
7480,485,carpooling,2166.67,223.33,238.47,2
7480,485,train,4393.64,130.0,238.47,2
7507,76,bus,10255.0,1295.83,505.41,2
7507,76,carpooling,3818.18,400.91,505.41,2
7507,542,bus,7561.67,20448.33,722.19,2
7523,57,carpooling,9425.0,970.0,1121.66,3
7523,504,carpooling,9000.0,1010.0,1109.1,3
7523,628,carpooling,14050.0,1110.0,1457.23,3
7561,453,carpooling,5050.0,440.0,565.75,2
7561,453,train,12440.0,386.0,565.75,2
7569,845,carpooling,1266.67,103.33,142.54,1
7569,845,train,2864.29,367.71,142.54,1
7569,7817,carpooling,3950.0,710.0,573.85,2
7603,126,carpooling,4400.0,398.89,484.55,2
7603,126,train,9500.0,504.58,484.55,2
7603,204,carpooling,3340.91,382.73,382.0,2
7661,28,train,18330.0,520.25,573.81,2
7751,628,bus,7940.0,506.0,447.89,2
7751,628,train,7746.67,1310.33,447.89,2
7795,562,train,3265.62,194.25,203.34,2
7855,126,carpooling,1807.14,163.57,214.72,2
7855,126,train,2530.0,249.88,214.72,2
7855,5303,carpooling,1807.14,163.57,215.78,2
7855,5303,train,2828.57,305.43,215.78,2
7864,11185,carpooling,2400.0,210.0,232.18,2
7882,277,carpooling,2400.0,250.0,369.98,2
7982,85,carpooling,500.0,65.0,57.06,1
7982,580,carpooling,5900.0,590.0,642.8,2
7982,580,train,8600.0,715.0,642.8,2
8017,845,carpooling,511.11,56.67,56.5,1
8035,7603,carpooling,4205.68,394.55,454.54,2
8035,7603,train,11420.0,587.4,454.54,2
8127,429,carpooling,535.48,62.9,69.66,1
8127,429,train,1497.86,77.64,69.66,1
8265,148,carpooling,1800.0,200.0,196.37,1
8265,148,train,4332.0,210.13,196.37,1
8290,546,carpooling,2003.57,225.0,231.07,2
8290,546,train,4670.0,269.12,231.07,2
8317,530,carpooling,530.0,65.0,49.0,1
8317,845,carpooling,1069.05,118.57,121.67,1
8326,8629,train,6840.0,963.0,195.75,1
8398,485,carpooling,600.0,50.0,18.91,1
8409,485,bus,5945.0,435.0,209.98,2
8409,485,carpooling,2066.67,250.0,209.98,2
8409,485,train,4020.0,791.57,209.98,2
8448,628,carpooling,4150.0,330.0,379.17,2
8462,227,carpooling,1550.0,170.0,178.68,1
8462,227,train,4260.0,1013.8,178.68,1
8490,714,bus,2990.0,1190.0,430.56,2
8490,714,carpooling,3962.5,342.5,430.56,2
8490,714,train,11930.0,1615.0,430.56,2
8494,184,train,4442.0,299.4,238.98,2
8494,628,carpooling,940.0,97.33,107.94,1
8494,628,train,1498.5,132.75,107.94,1
8531,705,bus,3240.0,1099.0,110.86,1
8531,705,train,3826.67,633.67,110.86,1
8535,8626,carpooling,450.0,45.0,42.57,1
8535,8626,train,1202.0,104.0,42.57,1
8626,628,bus,3290.0,1145.0,380.87,2
8626,628,carpooling,3304.55,317.27,380.87,2
8626,628,train,7264.55,625.23,380.87,2
8626,809,bus,4485.0,2175.0,755.56,2
8629,126,carpooling,6111.36,536.82,691.54,2
8629,126,train,15578.0,472.8,691.54,2
8629,562,train,13694.0,487.4,477.62,2
8660,227,carpooling,1516.67,148.21,182.22,1
8765,504,train,1020.0,408.8,21.38,1
8810,227,carpooling,1800.0,190.0,163.52,1
8810,227,train,3270.0,209.2,163.52,1
8810,628,carpooling,933.33,100.0,98.84,1
8810,857,carpooling,519.05,55.24,63.31,1
8810,857,train,4154.17,235.67,63.31,1
8861,562,carpooling,3500.0,310.0,429.68,2
8861,697,carpooling,3400.0,303.33,393.8,2
8861,697,train,8241.82,332.05,393.8,2
8861,809,train,10020.38,363.09,334.19,2
8861,857,train,3341.25,354.25,128.53,1
8915,628,carpooling,3600.0,300.0,383.65,2
8972,809,bus,2300.0,992.5,144.58,1
8972,809,carpooling,1516.67,126.67,144.58,1
8998,611,train,5220.0,363.0,409.53,2
8999,54,train,1595.24,112.81,29.87,1
9012,23,carpooling,2300.0,210.0,221.2,2
9044,726,bus,6575.0,1030.0,592.2,2
9044,809,bus,5505.0,940.83,584.55,2
9061,7179,train,3033.33,299.0,100.26,1
9077,542,bus,2850.0,1180.0,747.37,2
9077,628,bus,2646.67,518.33,183.85,1
9077,628,carpooling,1544.44,151.11,183.85,1
9077,1041,bus,3594.29,1327.14,742.68,2
9077,1041,carpooling,7450.0,640.0,742.68,2
9077,8722,bus,9100.0,1225.0,1044.14,3
9118,777,carpooling,5016.67,410.0,529.5,2
9118,777,train,14200.0,436.0,529.5,2
9123,843,carpooling,1300.0,140.0,154.17,1
9123,843,train,3192.07,281.94,154.17,1
9126,23,bus,13310.0,784.75,360.54,2
9126,23,train,21130.0,855.0,360.54,2
9126,737,bus,10685.0,799.5,543.71,2
9126,737,train,15505.0,1175.0,543.71,2
9126,5687,bus,3410.0,253.0,46.24,1
9126,5687,train,2820.0,494.33,46.24,1
9141,562,carpooling,2866.67,265.0,322.15,2
9148,9667,carpooling,12900.0,1560.0,1669.13,3
9151,628,carpooling,2625.0,255.0,312.87,2
9151,628,train,4600.0,430.0,312.87,2
9166,85,carpooling,4285.71,385.71,485.17,2
9166,548,carpooling,500.0,63.33,48.95,1
9170,6936,carpooling,8250.0,630.0,783.67,2
9197,126,bus,7670.0,577.0,327.89,2
9197,126,train,5686.67,714.22,327.89,2
9251,580,train,18495.0,629.0,818.09,3
9442,628,bus,11325.0,227.75,531.96,2
9442,628,carpooling,4512.77,390.0,531.96,2
9442,628,train,9731.48,382.85,531.96,2
9645,485,carpooling,3750.0,382.0,357.44,2
9645,485,train,8368.57,896.14,357.44,2
9666,542,carpooling,2750.0,246.67,276.72,2
9687,562,carpooling,2966.67,250.0,274.27,2
9687,628,carpooling,1450.0,167.78,166.51,1
9717,504,carpooling,1991.67,211.67,210.86,2
9742,504,carpooling,5682.5,494.0,631.44,2
9742,504,train,14128.57,1413.71,631.44,2
9794,709,carpooling,4950.0,485.0,461.55,2
10006,628,carpooling,3042.86,287.14,332.09,2
10033,200,carpooling,4650.0,430.0,391.53,2
10033,200,train,11381.67,827.83,391.53,2
10033,628,carpooling,6983.33,616.67,692.28,2
10480,455,carpooling,5150.0,420.0,410.76,2
10480,539,carpooling,1100.0,170.0,121.39,1
10523,485,bus,11090.0,2485.0,236.99,2
10719,628,bus,2740.83,612.08,301.62,2
10719,628,carpooling,2469.16,227.6,301.62,2
10719,2181,carpooling,2447.17,226.79,310.27,2
10719,7507,bus,6960.0,1800.0,1353.61,3
10780,714,carpooling,1191.67,113.33,124.32,1
10814,809,carpooling,4650.0,380.0,548.17,2
10998,9197,carpooling,1625.0,160.0,194.4,1
11185,7134,carpooling,3750.0,310.0,456.24,2
11616,453,carpooling,1200.0,80.0,93.63,1
11835,28,carpooling,2900.0,230.0,284.26,2
11835,173,carpooling,7108.33,621.67,698.02,2
11835,173,train,9022.22,425.22,698.02,2
11835,246,carpooling,2366.67,190.0,227.35,2
11835,485,carpooling,3505.0,309.0,400.33,2
11938,126,bus,3812.5,1637.5,498.45,2
11938,126,carpooling,4227.94,375.15,498.45,2
12124,1064,bus,6000.0,1390.0,776.07,2
12124,1064,carpooling,7900.0,670.0,776.07,2
12166,857,bus,5300.0,1315.0,54.26,1
12190,639,carpooling,688.89,88.89,79.38,1
12190,8937,bus,9800.0,550.0,164.29,1
